"airline","picture","source","author_name","author_profile","license"
"SID","airlines_pictures/SID.jpg","https://www.flickr.com/photos/75329842@N02/9572859556/","Williamviper","https://www.flickr.com/photos/75329842@N02/","CC-BY-SA-2.0"
"SIL","airlines_pictures/SIL.jpg","https://www.flickr.com/photos/prayitnophotography/14286593910/","Prayitno","https://www.flickr.com/photos/prayitnophotography/","CC-BY-2.0"
"SJO","airlines_pictures/SJO.jpg","https://www.flickr.com/photos/ajw1970/48523287771/","Alan Wilson","https://www.flickr.com/photos/ajw1970/","CC-BY-SA-2.0"
"SJT","airlines_pictures/SJT.jpg","https://www.flickr.com/photos/aero_icarus/7003434819/","Aero Icarus","https://www.flickr.com/photos/aero_icarus/","CC-BY-SA-2.0"
"SJY","airlines_pictures/SJY.jpg","https://www.flickr.com/photos/turkhavakancolle/43854547635/","馬鱈作定 | バタラサクティ","https://www.flickr.com/photos/turkhavakancolle/","CC0-1.0"
"SKP","airlines_pictures/SKP.jpg","https://www.flickr.com/photos/awilson154/16111848135/","Alec Wilson","https://www.flickr.com/photos/awilson154/","CC-BY-SA-2.0"
"SKU","airlines_pictures/SKU.jpg","https://www.flickr.com/photos/flissphil/5298992741/","Phillip Capper","https://www.flickr.com/photos/flissphil/","CC-BY-2.0"
"SKV","airlines_pictures/SKV.jpg","https://www.flickr.com/photos/bribri/24161187785/","BriYYZ","https://www.flickr.com/photos/bribri/","CC-BY-SA-2.0"
"SKW","airlines_pictures/SKW.jpg","https://www.flickr.com/photos/cb-aviation-photography/31686278788/","Colin Brown Photography","https://www.flickr.com/photos/cb-aviation-photography/","CC-BY-2.0"
"SKY","airlines_pictures/SKY.jpg","https://www.flickr.com/photos/ajw1970/49034747693/","Alan Wilson","https://www.flickr.com/photos/ajw1970/","CC-BY-SA-2.0"
"SKZ","airlines_pictures/SKZ.jpg","https://www.flickr.com/photos/awilson154/33518742510/","Alec Wilson","https://www.flickr.com/photos/awilson154/","CC-BY-SA-2.0"
"SLI","airlines_pictures/SLI.jpg","https://www.flickr.com/photos/ajw1970/25646999102/","Alan Wilson","https://www.flickr.com/photos/ajw1970/","CC-BY-SA-2.0"
"SLK","airlines_pictures/SLK.jpg","https://www.flickr.com/photos/kentaroiemoto/4356216934/","Kentaro IEMOTO","https://www.flickr.com/photos/kentaroiemoto/","CC-BY-SA-2.0"
"SLM","airlines_pictures/SLM.jpg","https://www.flickr.com/photos/airlines470/15466795432/","ERIC SALARD","https://www.flickr.com/photos/airlines470/","CC-BY-SA-2.0"
"SLQ","airlines_pictures/SLQ.jpg","https://www.flickr.com/photos/wiltshirespotter/21145814723/","Pete Webber","https://www.flickr.com/photos/wiltshirespotter/","CC-BY-SA-2.0"
"SMR","airlines_pictures/SMR.jpg","https://www.flickr.com/photos/marvin-mutz/49234339648/","Marvin Mutz","https://www.flickr.com/photos/marvin-mutz/","CC-BY-SA-2.0"
"SNC","airlines_pictures/SNC.jpg","https://www.flickr.com/photos/silenus81/3525811610/","Josh Beasley","https://www.flickr.com/photos/silenus81/","CC-BY-2.0"
"SND","airlines_pictures/SND.jpg","https://www.flickr.com/photos/130994353@N04/30351016677/","Ev Brown","https://www.flickr.com/photos/130994353@N04/","CC-BY-2.0"
"SNJ","airlines_pictures/SNJ.jpg","https://www.flickr.com/photos/ajw1970/48893873607/","Alan Wilson","https://www.flickr.com/photos/ajw1970/","CC-BY-SA-2.0"
"SNM","airlines_pictures/SNM.jpg","https://www.flickr.com/photos/ajw1970/7382744068/","Alan Wilson","https://www.flickr.com/photos/ajw1970/","CC-BY-SA-2.0"
"SNU","airlines_pictures/SNU.jpg","https://www.flickr.com/photos/frolair/6816396720/","frolair","https://www.flickr.com/photos/frolair/","CC-BY-SA-2.0"
"SOL","airlines_pictures/SOL.jpg","https://www.flickr.com/photos/shebalso/540155952/","John","https://www.flickr.com/photos/shebalso/","CC-BY-SA-2.0"
"SOO","airlines_pictures/SOO.jpg","https://www.flickr.com/photos/aero_icarus/6260657158/","Aero Icarus","https://www.flickr.com/photos/aero_icarus/","CC-BY-SA-2.0"
"SOR","airlines_pictures/SOR.jpg","https://www.flickr.com/photos/satransport/6855779037/","Bob Adams","https://www.flickr.com/photos/satransport/","CC-BY-SA-2.0"
"SQF","airlines_pictures/SQF.jpg","https://www.flickr.com/photos/ajw1970/9327456443/","Alan Wilson","https://www.flickr.com/photos/ajw1970/","CC-BY-SA-2.0"
"SQP","airlines_pictures/SQP.jpg","https://www.flickr.com/photos/airlines470/48816302787/","ERIC SALARD","https://www.flickr.com/photos/airlines470/","CC-BY-SA-2.0"
"SRC","airlines_pictures/SRC.jpg","https://www.flickr.com/photos/awilson154/7153552091/","Alec Wilson","https://www.flickr.com/photos/awilson154/","CC-BY-SA-2.0"
"SRN","airlines_pictures/SRN.jpg","https://www.flickr.com/photos/airlines470/47928558972/","ERIC SALARD","https://www.flickr.com/photos/airlines470/","CC-BY-SA-2.0"
"SRR","airlines_pictures/SRR.jpg","https://www.flickr.com/photos/airlines470/49777849276/","ERIC SALARD","https://www.flickr.com/photos/airlines470/","CC-BY-SA-2.0"
"SSG","airlines_pictures/SSG.jpg","https://www.flickr.com/photos/130961247@N06/22315632665/","Anna Zvereva","https://www.flickr.com/photos/130961247@N06/","CC-BY-SA-2.0"
"SSJ","airlines_pictures/SSJ.jpg","https://www.flickr.com/photos/papasdos/33466039552/","Papas Dos","https://www.flickr.com/photos/papasdos/","CC-BY-2.0"
"STK","airlines_pictures/STK.jpg","https://www.flickr.com/photos/riikkeary/49647785491/","Riik@mctr","https://www.flickr.com/photos/riikkeary/","CC-BY-SA-2.0"
"STQ","airlines_pictures/STQ.jpg","https://www.flickr.com/photos/95512093@N05/35847874774/","James","https://www.flickr.com/photos/95512093@N05/","CC-BY-SA-2.0"
"SUA","airlines_pictures/SUA.jpg","https://www.flickr.com/photos/130961247@N06/16454734241/","Anna Zvereva","https://www.flickr.com/photos/130961247@N06/","CC-BY-SA-2.0"
"SUI","airlines_pictures/SUI.jpg","https://www.flickr.com/photos/130961247@N06/34041385916/","Anna Zvereva","https://www.flickr.com/photos/130961247@N06/","CC-BY-SA-2.0"
"SUS","airlines_pictures/SUS.jpg","https://www.flickr.com/photos/papasdos/32564727033/","Papas Dos","https://www.flickr.com/photos/papasdos/","CC-BY-2.0"
"SVA","airlines_pictures/SVA.jpg","https://www.flickr.com/photos/markyharky/35464673821/","Mark Harkin","https://www.flickr.com/photos/markyharky/","CC-BY-2.0"
"SVF","airlines_pictures/SVF.jpg","https://www.flickr.com/photos/lynothehammer/40776285213/","Steve Lynes","https://www.flickr.com/photos/lynothehammer/","CC-BY-2.0"
"SVR","airlines_pictures/SVR.jpg","https://www.flickr.com/photos/130961247@N06/25566045330/","Anna Zvereva","https://www.flickr.com/photos/130961247@N06/","CC-BY-SA-2.0"
"SVW","airlines_pictures/SVW.jpg","https://www.flickr.com/photos/markyharky/41215297754/","Mark Harkin","https://www.flickr.com/photos/markyharky/","CC-BY-2.0"
"SWA","airlines_pictures/SWA.jpg","https://www.flickr.com/photos/tomasdelcoro/4554477075/","Tomás Del Coro","https://www.flickr.com/photos/tomasdelcoro/","CC-BY-SA-2.0"
"SWR","airlines_pictures/SWR.jpg","https://www.flickr.com/photos/131806380@N05/49067809233/","Rob Hodgkins","https://www.flickr.com/photos/131806380@N05/","CC-BY-SA-2.0"
"SWT","airlines_pictures/SWT.jpg","https://www.flickr.com/photos/34153108@N06/15911478242/","Gerard van der Schaaf","https://www.flickr.com/photos/34153108@N06/","CC-BY-2.0"
"SXD","airlines_pictures/SXD.jpg","https://www.flickr.com/photos/nickraider/26323672410/","Oliver Holzbauer","https://www.flickr.com/photos/nickraider/","CC-BY-SA-2.0"
"SXN","airlines_pictures/SXN.jpg","https://www.flickr.com/photos/95512093@N05/47500465141/","James","https://www.flickr.com/photos/95512093@N05/","CC-BY-SA-2.0"
"SXS","airlines_pictures/SXS.jpg","https://www.flickr.com/photos/24056116@N07/3391425625/","Björn","https://www.flickr.com/photos/24056116@N07/","CC-BY-SA-2.0"
"SYA","airlines_pictures/SYA.jpg","https://www.flickr.com/photos/airlines470/7648857892/","ERIC SALARD","https://www.flickr.com/photos/airlines470/","CC-BY-SA-2.0"
"SYB","airlines_pictures/SYB.jpg","https://www.flickr.com/photos/95512093@N05/48032334041/","James","https://www.flickr.com/photos/95512093@N05/","CC-BY-SA-2.0"
"SYG","airlines_pictures/SYG.jpg","https://www.flickr.com/photos/95512093@N05/26378875148/","James","https://www.flickr.com/photos/95512093@N05/","CC-BY-SA-2.0"
"SYL","airlines_pictures/SYL.jpg","https://www.flickr.com/photos/130961247@N06/38164280794/","Anna Zvereva","https://www.flickr.com/photos/130961247@N06/","CC-BY-SA-2.0"
"SYR","airlines_pictures/SYR.jpg","https://www.flickr.com/photos/aero_icarus/6190557676/","Aero Icarus","https://www.flickr.com/photos/aero_icarus/","CC-BY-SA-2.0"
"TAD","airlines_pictures/TAD.jpg","https://www.flickr.com/photos/pixelshowmeine/28190459914/","Lutz Blohm","https://www.flickr.com/photos/pixelshowmeine/","CC-BY-SA-2.0"
"TAM","airlines_pictures/TAM.jpg","https://www.flickr.com/photos/bribri/28915136883/","BriYYZ","https://www.flickr.com/photos/bribri/","CC-BY-SA-2.0"
"TAP","airlines_pictures/TAP.jpg","https://www.flickr.com/photos/ajw1970/49855952398/","Alan Wilson","https://www.flickr.com/photos/ajw1970/","CC-BY-SA-2.0"
"TAR","airlines_pictures/TAR.jpg","https://www.flickr.com/photos/markyharky/14784520411/","Mark Harkin","https://www.flickr.com/photos/markyharky/","CC-BY-2.0"
"TAX","airlines_pictures/TAX.jpg","https://www.flickr.com/photos/byeangel/16647647279/","byeangel","https://www.flickr.com/photos/byeangel/","CC-BY-SA-2.0"
"TAY","airlines_pictures/TAY.jpg","https://www.flickr.com/photos/130961247@N06/49734540008/","Anna Zvereva","https://www.flickr.com/photos/130961247@N06/","CC-BY-SA-2.0"
"TBA","airlines_pictures/TBA.jpg","https://www.flickr.com/photos/ajw1970/32582496177/","Alan Wilson","https://www.flickr.com/photos/ajw1970/","CC-BY-SA-2.0"
"TBJ","airlines_pictures/TBJ.jpg","https://www.flickr.com/photos/markyharky/26313450412/","Mark Harkin","https://www.flickr.com/photos/markyharky/","CC-BY-2.0"
"TBN","airlines_pictures/TBN.jpg","https://www.flickr.com/photos/130961247@N06/39922009982/","Anna Zvereva","https://www.flickr.com/photos/130961247@N06/","CC-BY-SA-2.0"
"TBZ","airlines_pictures/TBZ.jpg","https://www.flickr.com/photos/130961247@N06/39922010242/","Anna Zvereva","https://www.flickr.com/photos/130961247@N06/","CC-BY-SA-2.0"
"TCV","airlines_pictures/TCV.jpg","https://www.flickr.com/photos/130961247@N06/49587833096/","Anna Zvereva","https://www.flickr.com/photos/130961247@N06/","CC-BY-SA-2.0"
"TDR","airlines_pictures/TDR.jpg","https://www.flickr.com/photos/130961247@N06/22620113487/","Anna Zvereva","https://www.flickr.com/photos/130961247@N06/","CC-BY-SA-2.0"
"TDT","airlines_pictures/TDT.jpg","https://www.flickr.com/photos/95512093@N05/49713814258/","James","https://www.flickr.com/photos/95512093@N05/","CC-BY-SA-2.0"
"TEU","airlines_pictures/TEU.jpg","https://www.flickr.com/photos/130961247@N06/49587636281/","Anna Zvereva","https://www.flickr.com/photos/130961247@N06/","CC-BY-SA-2.0"
"TFT","airlines_pictures/TFT.jpg","https://www.flickr.com/photos/awilson154/13964521971/","Alec Wilson","https://www.flickr.com/photos/awilson154/","CC-BY-SA-2.0"
"TFX","airlines_pictures/TFX.jpg","https://www.flickr.com/photos/130994353@N04/43292253992/","Ev Brown","https://www.flickr.com/photos/130994353@N04/","CC-BY-2.0"
"TFY","airlines_pictures/TFY.jpg","https://www.flickr.com/photos/markyharky/16600362310/","Mark Harkin","https://www.flickr.com/photos/markyharky/","CC-BY-2.0"
"TGW","airlines_pictures/TGW.jpg","https://www.flickr.com/photos/39551170@N02/7188319533/","Simon_sees","https://www.flickr.com/photos/39551170@N02/","CC-BY-2.0"
"TGY","airlines_pictures/TGY.jpg","https://www.flickr.com/photos/davidstanleytravel/13959588032/","David Stanley","https://www.flickr.com/photos/davidstanleytravel/","CC-BY-2.0"
"TGZ","airlines_pictures/TGZ.jpg","https://www.flickr.com/photos/bribri/48562219671/","BriYYZ","https://www.flickr.com/photos/bribri/","CC-BY-SA-2.0"
"THA","airlines_pictures/THA.jpg","https://www.flickr.com/photos/byeangel/14943891011/","byeangel","https://www.flickr.com/photos/byeangel/","CC-BY-SA-2.0"
"THD","airlines_pictures/THD.jpg","https://www.flickr.com/photos/awilson154/13443564853/","Alec Wilson","https://www.flickr.com/photos/awilson154/","CC-BY-SA-2.0"
"THT","airlines_pictures/THT.jpg","https://www.flickr.com/photos/130961247@N06/34954920583/","Anna Zvereva","https://www.flickr.com/photos/130961247@N06/","CC-BY-SA-2.0"
"THY","airlines_pictures/THY.jpg","https://www.flickr.com/photos/163798607@N08/49704620228/","Dylan T","https://www.flickr.com/photos/163798607@N08/","CC-BY-2.0"
"TIN","airlines_pictures/TIN.jpg","https://www.flickr.com/photos/cbweather/6010334684/","Alan Sim","https://www.flickr.com/photos/cbweather/","CC-BY-SA-2.0"
"TJK","airlines_pictures/TJK.jpg","https://www.flickr.com/photos/130961247@N06/16351336383/","Anna Zvereva","https://www.flickr.com/photos/130961247@N06/","CC-BY-SA-2.0"
"TJS","airlines_pictures/TJS.jpg","https://www.flickr.com/photos/95512093@N05/47705953592/","James","https://www.flickr.com/photos/95512093@N05/","CC-BY-SA-2.0"
"TLK","airlines_pictures/TLK.jpg","https://www.flickr.com/photos/130961247@N06/49735001266/","Anna Zvereva","https://www.flickr.com/photos/130961247@N06/","CC-BY-SA-2.0"
"TLM","airlines_pictures/TLM.jpg","https://www.flickr.com/photos/130961247@N06/46939323544/","Anna Zvereva","https://www.flickr.com/photos/130961247@N06/","CC-BY-SA-2.0"
"TMN","airlines_pictures/TMN.jpg","https://www.flickr.com/photos/xpinger/43807822102/","XPinger (Chris Sutton)","https://www.flickr.com/photos/xpinger/","CC-BY-SA-2.0"
"TMW","airlines_pictures/TMW.jpg","https://www.flickr.com/photos/39551170@N02/14355235503/","Simon_sees","https://www.flickr.com/photos/39551170@N02/","CC-BY-2.0"
"TNO","airlines_pictures/TNO.jpg","https://www.flickr.com/photos/aero_icarus/4289266922/","Aero Icarus","https://www.flickr.com/photos/aero_icarus/","CC-BY-SA-2.0"
"TOS","airlines_pictures/TOS.jpg","https://www.flickr.com/photos/rosedale7175/38958076812/","Rosedale7175","https://www.flickr.com/photos/rosedale7175/","CC-BY-SA-2.0"
"TOY","airlines_pictures/TOY.jpg","https://www.flickr.com/photos/ajw1970/7099042153/","Alan Wilson","https://www.flickr.com/photos/ajw1970/","CC-BY-SA-2.0"
"TPA","airlines_pictures/TPA.jpg","https://www.flickr.com/photos/rafaelcanossa/33253426885/","Rafael Luiz Canossa","https://www.flickr.com/photos/rafaelcanossa/","CC-BY-SA-2.0"
"TPC","airlines_pictures/TPC.jpg","https://www.flickr.com/photos/thomascuelho/1401571937/","Thomas CUELHO","https://www.flickr.com/photos/thomascuelho/","CC-BY-2.0"
"TRA","airlines_pictures/TRA.jpg","https://www.flickr.com/photos/ajw1970/49855769808/","Alan Wilson","https://www.flickr.com/photos/ajw1970/","CC-BY-SA-2.0"
"TSC","airlines_pictures/TSC.jpg","https://www.flickr.com/photos/bribri/122965781/","BriYYZ","https://www.flickr.com/photos/bribri/","CC-BY-SA-2.0"
"TSG","airlines_pictures/TSG.jpg","https://www.flickr.com/photos/satransport/18922089785/","Bob Adams","https://www.flickr.com/photos/satransport/","CC-BY-SA-2.0"
"TTF","airlines_pictures/TTF.jpg","https://www.flickr.com/photos/130961247@N06/42762633971/","Anna Zvereva","https://www.flickr.com/photos/130961247@N06/","CC-BY-SA-2.0"
"TTJ","airlines_pictures/TTJ.jpg","https://www.flickr.com/photos/aero_icarus/5135351376/","Aero Icarus","https://www.flickr.com/photos/aero_icarus/","CC-BY-SA-2.0"
"TTW","airlines_pictures/TTW.jpg","https://www.flickr.com/photos/ajw1970/48594640421/","Alan Wilson","https://www.flickr.com/photos/ajw1970/","CC-BY-SA-2.0"
"TUA","airlines_pictures/TUA.jpg","https://www.flickr.com/photos/130961247@N06/32789810188/","Anna Zvereva","https://www.flickr.com/photos/130961247@N06/","CC-BY-SA-2.0"
"TUI","airlines_pictures/TUI.jpg","https://www.flickr.com/photos/125390868@N03/48615226083/","Benedikt Lang","https://www.flickr.com/photos/125390868@N03/","CC-BY-ND-2.0"
"TUL","airlines_pictures/TUL.jpg","https://www.flickr.com/photos/papasdos/33415248025/","Papas Dos","https://www.flickr.com/photos/papasdos/","CC-BY-2.0"
"TUM","airlines_pictures/TUM.jpg","https://www.flickr.com/photos/130961247@N06/29270376557/","Anna Zvereva","https://www.flickr.com/photos/130961247@N06/","CC-BY-SA-2.0"
"TUP","airlines_pictures/TUP.jpg","https://www.flickr.com/photos/130961247@N06/49562729201/","Anna Zvereva","https://www.flickr.com/photos/130961247@N06/","CC-BY-SA-2.0"
"TVF","airlines_pictures/TVF.jpg","https://www.flickr.com/photos/ajw1970/49744074992/","Alan Wilson","https://www.flickr.com/photos/ajw1970/","CC-BY-SA-2.0"
"TVJ","airlines_pictures/TVJ.jpg","https://www.flickr.com/photos/130961247@N06/40699970773/","Anna Zvereva","https://www.flickr.com/photos/130961247@N06/","CC-BY-SA-2.0"
"TVS","airlines_pictures/TVS.jpg","https://www.flickr.com/photos/dylan33/33545953643/","Dylan Agbagni","https://www.flickr.com/photos/dylan33/","CC0-1.0"
"TVV","airlines_pictures/TVV.jpg","https://www.flickr.com/photos/atom-uk/8115052297/","Andrew Thomas","https://www.flickr.com/photos/atom-uk/","CC-BY-SA-2.0"
"TWB","airlines_pictures/TWB.jpg","https://www.flickr.com/photos/byeangel/16557507037/","byeangel","https://www.flickr.com/photos/byeangel/","CC-BY-SA-2.0"
"TWG","airlines_pictures/TWG.jpg","https://www.flickr.com/photos/hisgett/34452600642/","Tony Hisgett","https://www.flickr.com/photos/hisgett/","CC-BY-2.0"
"TWI","airlines_pictures/TWI.jpg","https://www.flickr.com/photos/aero_icarus/4500680468/","Aero Icarus","https://www.flickr.com/photos/aero_icarus/","CC-BY-SA-2.0"
"TXC","airlines_pictures/TXC.jpg","https://www.flickr.com/photos/130961247@N06/49734321886/","Anna Zvereva","https://www.flickr.com/photos/130961247@N06/","CC-BY-SA-2.0"
"TYA","airlines_pictures/TYA.jpg","https://www.flickr.com/photos/130961247@N06/17275697168/","Anna Zvereva","https://www.flickr.com/photos/130961247@N06/","CC-BY-SA-2.0"
"TYW","airlines_pictures/TYW.jpg","https://www.flickr.com/photos/94250258@N02/30474971203/","Jonathan Winton Photography","https://www.flickr.com/photos/94250258@N02/","CC-BY-ND-2.0"
"TZP","airlines_pictures/TZP.jpg","https://www.flickr.com/photos/montoya711/49668144138/","Melvinnnnnnnnnnn (FN2187)","https://www.flickr.com/photos/montoya711/","CC-BY-SA-2.0"
"UAE","airlines_pictures/UAE.jpg","https://www.flickr.com/photos/nickraider/44104003325/","Oliver Holzbauer","https://www.flickr.com/photos/nickraider/","CC-BY-SA-2.0"
"UAF","airlines_pictures/UAF.jpg","https://www.flickr.com/photos/130961247@N06/49570660746/","Anna Zvereva","https://www.flickr.com/photos/130961247@N06/","CC-BY-SA-2.0"
"UAL","airlines_pictures/UAL.jpg","https://www.flickr.com/photos/ajw1970/49045801056/","Alan Wilson","https://www.flickr.com/photos/ajw1970/","CC-BY-SA-2.0"
"UBA","airlines_pictures/UBA.jpg","https://www.flickr.com/photos/130961247@N06/46942513934/","Anna Zvereva","https://www.flickr.com/photos/130961247@N06/","CC-BY-SA-2.0"
"UCA","airlines_pictures/UCA.jpg","https://www.flickr.com/photos/airlines470/7368596202/","ERIC SALARD","https://www.flickr.com/photos/airlines470/","CC-BY-SA-2.0"
"UCC","airlines_pictures/UCC.jpg","https://www.flickr.com/photos/aero_icarus/5016249332/","Aero Icarus","https://www.flickr.com/photos/aero_icarus/","CC-BY-SA-2.0"
"UEA","airlines_pictures/UEA.jpg","https://www.flickr.com/photos/byeangel/13926419822/","byeangel","https://www.flickr.com/photos/byeangel/","CC-BY-SA-2.0"
"UIA","airlines_pictures/UIA.jpg","https://www.flickr.com/photos/sjbyles/8396694609/","Steven Byles","https://www.flickr.com/photos/sjbyles/","CC-BY-SA-2.0"
"UKL","airlines_pictures/UKL.jpg","https://www.flickr.com/photos/awilson154/15173824548/","Alec Wilson","https://www.flickr.com/photos/awilson154/","CC-BY-SA-2.0"
"UMK","airlines_pictures/UMK.jpg","https://www.flickr.com/photos/satransport/14113378902/","Bob Adams","https://www.flickr.com/photos/satransport/","CC-BY-SA-2.0"
"UPS","airlines_pictures/UPS.jpg","https://www.flickr.com/photos/bribri/48562222141/","BriYYZ","https://www.flickr.com/photos/bribri/","CC-BY-SA-2.0"
"USB","airlines_pictures/USB.jpg","https://www.flickr.com/photos/maxbenidze/36225782975/","Max Benidze","https://www.flickr.com/photos/maxbenidze/","CC-BY-SA-2.0"
"UTA","airlines_pictures/UTA.jpg","https://www.flickr.com/photos/130961247@N06/31072329580/","Anna Zvereva","https://www.flickr.com/photos/130961247@N06/","CC-BY-SA-2.0"
"UTY","airlines_pictures/UTY.jpg","https://www.flickr.com/photos/awilson154/15926107987/","Alec Wilson","https://www.flickr.com/photos/awilson154/","CC-BY-SA-2.0"
"UVN","airlines_pictures/UVN.jpg","https://www.flickr.com/photos/aero_icarus/4327377561/","Aero Icarus","https://www.flickr.com/photos/aero_icarus/","CC-BY-SA-2.0"
"UVT","airlines_pictures/UVT.jpg","https://www.flickr.com/photos/130961247@N06/44305960021/","Anna Zvereva","https://www.flickr.com/photos/130961247@N06/","CC-BY-SA-2.0"
"UZB","airlines_pictures/UZB.jpg","https://www.flickr.com/photos/130961247@N06/31591515570/","Anna Zvereva","https://www.flickr.com/photos/130961247@N06/","CC-BY-SA-2.0"
"VBB","airlines_pictures/VBB.jpg","https://www.flickr.com/photos/ajw1970/30170293128/","Alan Wilson","https://www.flickr.com/photos/ajw1970/","CC-BY-SA-2.0"
"VBW","airlines_pictures/VBW.jpg","https://www.flickr.com/photos/92622665@N08/9501041401/","Charlie","https://www.flickr.com/photos/92622665@N08/","CC-BY-2.0"
"VCG","airlines_pictures/VCG.jpg","https://www.flickr.com/photos/95512093@N05/29854480398/","James","https://www.flickr.com/photos/95512093@N05/","CC-BY-SA-2.0"
"VCN","airlines_pictures/VCN.jpg","https://www.flickr.com/photos/130961247@N06/31297273332/","Anna Zvereva","https://www.flickr.com/photos/130961247@N06/","CC-BY-SA-2.0"
"VCV","airlines_pictures/VCV.jpg","https://www.flickr.com/photos/papasdos/33223379422/","Papas Dos","https://www.flickr.com/photos/papasdos/","CC-BY-2.0"
"VDA","airlines_pictures/VDA.jpg","https://www.flickr.com/photos/10644906@N04/28855845427/","Juan Kulichevsky","https://www.flickr.com/photos/10644906@N04/","CC-BY-SA-2.0"
"VES","airlines_pictures/VES.jpg","https://www.flickr.com/photos/tomasdelcoro/8456876844/","Tomás Del Coro","https://www.flickr.com/photos/tomasdelcoro/","CC-BY-SA-2.0"
"VGV","airlines_pictures/VGV.jpg","https://www.flickr.com/photos/130961247@N06/31304212035/","Anna Zvereva","https://www.flickr.com/photos/130961247@N06/","CC-BY-SA-2.0"
"VIP","airlines_pictures/VIP.jpg","https://www.flickr.com/photos/95512093@N05/28767374648/","James","https://www.flickr.com/photos/95512093@N05/","CC-BY-SA-2.0"
"VIR","airlines_pictures/VIR.jpg","https://www.flickr.com/photos/st33vo/19838295051/","Steven Straiton","https://www.flickr.com/photos/st33vo/","CC-BY-2.0"
"VIV","airlines_pictures/VIV.jpg","https://www.flickr.com/photos/nickraider/45196391882/","Oliver Holzbauer","https://www.flickr.com/photos/nickraider/","CC-BY-SA-2.0"
"VIZ","airlines_pictures/VIZ.jpg","https://www.flickr.com/photos/130961247@N06/25829590790/","Anna Zvereva","https://www.flickr.com/photos/130961247@N06/","CC-BY-SA-2.0"
"VJC","airlines_pictures/VJC.jpg","https://www.flickr.com/photos/130961247@N06/32723963227/","Anna Zvereva","https://www.flickr.com/photos/130961247@N06/","CC-BY-SA-2.0"
"VJT","airlines_pictures/VJT.jpg","https://www.flickr.com/photos/95512093@N05/27368583797/","James","https://www.flickr.com/photos/95512093@N05/","CC-BY-SA-2.0"
"VKA","airlines_pictures/VKA.jpg","https://www.flickr.com/photos/awilson154/16230173698/","Alec Wilson","https://www.flickr.com/photos/awilson154/","CC-BY-SA-2.0"
"VLG","airlines_pictures/VLG.jpg","https://www.flickr.com/photos/airlines470/49841574878/","ERIC SALARD","https://www.flickr.com/photos/airlines470/","CC-BY-SA-2.0"
"VLJ","airlines_pictures/VLJ.jpg","https://www.flickr.com/photos/dylan33/48781363546/","Dylan Agbagni","https://www.flickr.com/photos/dylan33/","CC0-1.0"
"VLV","airlines_pictures/VLV.jpg","https://www.flickr.com/photos/ajw1970/9506536536/","Alan Wilson","https://www.flickr.com/photos/ajw1970/","CC-BY-SA-2.0"
"VMP","airlines_pictures/VMP.jpg","https://www.flickr.com/photos/c38astra/8747517327/","Robert Underwood","https://www.flickr.com/photos/c38astra/","CC-BY-SA-2.0"
"VOE","airlines_pictures/VOE.jpg","https://www.flickr.com/photos/marvin-mutz/48488057316/","Marvin Mutz","https://www.flickr.com/photos/marvin-mutz/","CC-BY-SA-2.0"
"VOI","airlines_pictures/VOI.jpg","https://www.flickr.com/photos/ajw1970/27824039144/","Alan Wilson","https://www.flickr.com/photos/ajw1970/","CC-BY-SA-2.0"
"VOZ","airlines_pictures/VOZ.jpg","https://www.flickr.com/photos/volvob12b/43537682742/","Bernard Spragg. NZ","https://www.flickr.com/photos/volvob12b/","CC0-1.0"
"VPC","airlines_pictures/VPC.jpg","https://www.flickr.com/photos/130961247@N06/15834250374/","Anna Zvereva","https://www.flickr.com/photos/130961247@N06/","CC-BY-SA-2.0"
"VSV","airlines_pictures/VSV.jpg","https://www.flickr.com/photos/130961247@N06/40699976503/","Anna Zvereva","https://www.flickr.com/photos/130961247@N06/","CC-BY-SA-2.0"
"VTA","airlines_pictures/VTA.jpg","https://www.flickr.com/photos/16653622@N07/7237227390/","rstretton","https://www.flickr.com/photos/16653622@N07/","CC-BY-SA-2.0"
"VVA","airlines_pictures/VVA.jpg","https://www.flickr.com/photos/130961247@N06/49974731722/","Anna Zvereva","https://www.flickr.com/photos/130961247@N06/","CC-BY-SA-2.0"
"WAF","airlines_pictures/WAF.jpg","https://www.flickr.com/photos/tomasdelcoro/7412797376/","Tomás Del Coro","https://www.flickr.com/photos/tomasdelcoro/","CC-BY-SA-2.0"
"WAL","airlines_pictures/WAL.jpg","https://www.flickr.com/photos/airlines470/14848245479/","ERIC SALARD","https://www.flickr.com/photos/airlines470/","CC-BY-SA-2.0"
"WDK","airlines_pictures/WDK.jpg","https://www.flickr.com/photos/95512093@N05/17247872668/","James","https://www.flickr.com/photos/95512093@N05/","CC-BY-SA-2.0"
"WEN","airlines_pictures/WEN.jpg","https://www.flickr.com/photos/airlines470/24181280976/","ERIC SALARD","https://www.flickr.com/photos/airlines470/","CC-BY-SA-2.0"
"WEW","airlines_pictures/WEW.jpg","https://www.flickr.com/photos/cbweather/5616456333/","Alan Sim","https://www.flickr.com/photos/cbweather/","CC-BY-SA-2.0"
"WGN","airlines_pictures/WGN.jpg","https://www.flickr.com/photos/ajw1970/48554608227/","Alan Wilson","https://www.flickr.com/photos/ajw1970/","CC-BY-SA-2.0"
